sentence,time_dif,cnt
Как (як) его.,0.8950000000002092,2
"Как (як) ещё на мотыге (мотыке), дак я обопрусь, всё делаю.",3.349999999999909,3
Как (як) же кормили.,3.5299999999999727,2
Как (як) же мы голодовали.,2.8310000000000173,2
"Как (як) же это,",1.018000000000029,2
"Как (як) и на свадьбе, делали.",1.8520000000000891,2
Как (як) и теперь выбирают разве родители?,4.163000000000011,3
"как (як) из Шипов переехали, знаешь сколько?",2.7940000000000964,3
Как (як) из ящика.,1.0860000000000127,3
"Как (як) к маме моей приходили, это мы жили,",3.5399999999999636,2
"Как (як) как вам сказать, ну в Куплятине они жили.",3.2000000000000455,5
Как (як) какая погода бывает.,2.7520000000000095,2
Как (як) клеверок этот беленький.,3.454999999999984,2
Как (як) колхозы образовались и стали.,2.413000000000011,2
"Как (як) коров па= начинал паствить, и утром не ест.",3.964000000000055,3
как (як) корова.,1.052000000000021,2
"Как (як) кошек убрали, бо=.",3.005999999999972,2
как (як) крестили,1.0410000000000537,2
как (як) кто (тэй) говорил.,1.3959999999999582,3
"как (як) кто говорит, по своему родству, [мало ли ти].",4.75,5
"Как (як) кто, чи знаешь, как (як) кто живет.",2.8310000000000173,4
"как (як) куда (куды) скажут, в нити такие,",3.727000000000004,4
"Как (як) маму хоронили, ну я соседку звала.",2.633000000000038,2
Как (як) можно было похоронить маме?,4.580000000000041,3
"Как (як) молозиво есть, дак и ладно молозиво.",2.9599999999999795,2
"Как (як) муравьи разбегаются, каб там к нам сбегались мальцы на гульню.",5.769999999999982,4
"Как (як) мы были рады, что она нам купленную булку хлеба дала.",4.63900000000001,3
Как (як) мы убрали сено.,1.2000000000000457,2
"Как (як) на меня говорит: ой,",1.2010000000000218,3
"как (як) на Пасху красят тогда (тады), будут.",2.349999999999909,4
Как (як) на покойника еду?,2.153000000000006,2
Как (як) нам его уничтожить?,1.4720000000000084,2
"Как (як) наши, дак этот (етый), да в больницу ездят (ездиют) тогда (тады), этот (етый), таблетки пьют.",5.220000000000027,8
"Как (як) немец прошёл мы уже (ужо) это, дык.",4.184999999999945,5
Как (як) немца прогнали.,1.4279999999999973,2
"Как (як) немцы, тогда (тады) уже (ужо) не служили, как (як) немец пришёл сюда.",3.9150000000000778,9
"Как (як) обидит кто, тогда (тады) к матке.",2.7619999999999436,4
как (як) обмёрши уже была.,1.6100000000000136,3
"как (як) оборку и ведро с водой, а ты станешь открывать и в это, в это прямо.",5.494000000000028,5
как (як) объяснить.,1.0500000000000682,2
"Как (як) огурцы вырастут, и надо ти... вот иди, иди косою покоси.",7.308999999999969,2
как (як) он (ён) цыган.,1.1000000000000227,3
"Как (як) он там, не знаю.",7.330000000000041,4
"Как (як) он там, служба его называлась, я не знаю.",3.259999999999991,4
"Как (як) она (ина) всё, гомонит тоже много всё.",3.131999999999948,3
"Как (як) она (ина) нам будет его делить, возьмёт в миску.",2.740000000000009,4
"как (як) она (ина) сюда пришла, какие (якие) были у нас намолоты, достижения при Советском Союзе, и теперь (теперя) расскажет, как (як) колхоз выжил.",7.570999999999998,9
как (як) она (ина) умерла.,1.175000000000182,3
"как (як) она (ина) это уже (ужо) лежала спала, ей уже приснился /",4.23599999999999,6
"Как (як) она, дробилка, это только для скота.",2.7649999999999864,2
"Как (як) они (ины, выпьют же, ти что ей.",1.9939999999999145,5
Как (як) они (яны) там пахали?,4.060000000000059,4
"Как (як) они (яны), как (як) они (яны) могут называться?",2.2250000000000227,6
"как (як) они (яны), матка сколько не просила, не дали корову, сейчас,",3.964999999999975,6
Как (як) они (яны)...,0.69399999999996,3
"Как (як) они говорят, место откупляют.",1.6909999999999172,2
Как (як) они делают свадьбы те.,2.780000000000001,2
Как (як) они живут?,4.210999999999899,2
"Как (як) оно, кирмаш.",1.3699999999999903,2
"Как (як) Пас= Пасха, всегда мне",4.402000000000044,3
"Как (як) пашут плугом, только, говорит, тоже не смейтесь.",5.1749999999999545,4
"как (як) первый день выгоняют,",1.8799999999999957,2
"Как (як) песни поют [нрзб], ну тогда (тады) уже (ужо).",4.015000000000043,6
"Как (як) покроется (покрыется), три месяца ничего, едим молоко.",4.518000000000029,3
Как (як) покроется (покрыется).,1.509999999999991,3
"Как (як) помню, у неё были руки чёрные такие.",2.930000000000007,2
Как (як) помрет.,0.8899999999999864,2
"Как (як) после войны, до войны.",5.144999999999982,2
"Как (як) пошел, так и всё, с концами.",7,3
Как (як) пошла дояркой и - пока и на пенсию.,3.812000000000012,2
"Как (як) привезут туда (туды), гроб опустят и туда (туды) деньги.",4.88900000000001,6
Как (як) придётся жить.,1.4200000000000728,2
"как (як) придут на обед же сюда,",3.078999999999951,2
"Как (як) приняли горе, как (як) приняли.",2.9329999999999927,4
"Как (як) приходилось, то только делать нечего было.",2.564000000000078,3
"Как (як) приходишь зас= из этого,",1.9850000000000136,3
Как (як) прошёл (пройшёл) в траве.,1.4869999999999663,4
как (як) пряжа эта каб сохла.,2.0229999999999677,3
Как (як) разозлились.,1.2959999999999354,2
Как (як) раньше лечили?,1.8699999999998909,2
"Как (як) раньше работали, как (як) раньше что делали.",2.6330000000000027,5
"как (як) раньше убирать, серпом, сказать,",2.169999999999959,2
"Как (як) ро= родится, так и сразу ж дают титьку.",3.800999999999931,2
"как (як) родила,",0.7789999999999964,2
"как (як) родили их же, их много родих, приносят.",3.6899999999999977,2
как (як) родился.,0.8070000000000164,2
"Как (як) родится, тогда (тады) надо куплять.",1.8370000000000033,4
"Как (як) родить надо, она (ина) са= сяди= сидит, сидит.",3.4589999999999463,3
"Как (як) с церкви придут, в субботу в церковь вот ходили,",3.30600000000004,6
"Как (як) сейчас, дак я иду,",1.5919999999999843,2
как (як) соблюдаем?,2.8899999999999864,2
"Как (як) стали паспорта, так кто куда (куды).",2.173999999999978,3
Как (як) старые которые.,1.7350000000000136,2
"Как (як) старые люди говорили, говорят.",2.2110000000000127,2
"как (як) старые люди, только простите за выражение, даже своей мочой можно с, это.",4.7339999999999804,5
"Как (як) сумеем так и, и сделаем.",3.189999999999941,2
"Как (як) схоронят его, тогда (тады),",2.4869999999998527,4
"Как (як) сына вот похоронили, сказала, хоть бы раз увидела во сне, так ни разу во сне не вижу ничего, не приходит.",8.182000000000016,7
Как (як) та пошептала бабка.,2.211999999999989,3
"Как (як) так косить, оно (яно) тогда (тады) рассыпается, а как (як) из этим (естым), оно (ино) ложится и ложится всё так.",6.514999999999986,10
Как (як) так.,2.0960000000000036,2
"Как (як) там дальше, я уз= уже забылась.",2.608000000000004,4
"как (як) те (теи), кто мамочек знает, а я -то не знаю.",3.799999999999983,5
Как (як) тебе (тобе) сказать.,1.7300000000000182,3
Как (як) тебе сказать.,1.7019999999999982,2
"как (як) теперь (теперя) говоришь, что сарафан,",1.8500000000000227,5
Как (як) терпимо?,3.025000000000091,2
"Как (як) тётя Нина это уже видит, она с мужиком с одним.",6.700999999999908,5
"как (як) то, ну, с= замужнюю женщину звали.",3.741999999999962,3
Как (як) тогда жили,1.0889999999999986,3
Как (як) только выйдешь - так клещ.,1.7649999999999864,2
"Как (як) только приезжает на день деревни и всё, ко мне.",6.895999999999958,3
"Как (як) только становится, так и на резь становим.",2.1899999999999977,2
"Как (як) только увижу, так сразу Светка приедет.",5.863000000000056,2
"Как (як) тот (той) гово=, как (як) в частушке в той (тэй): приданое - одеяло оборванное.",4.010000000000005,9
"Как (як) тот (тый), внуки есть (ёсь),",2.141999999999996,4
Как (як) тот (тэй) говорил [ща] : кто как (як) кому приходится?,4.389999999999986,5
"Как (як) тот (тэй) говорил,",1.7369999999999663,3
"Как (як) тот (тэй) говорил, а как (як)?",2.329999999999984,5
"Как (як) тот (тэй) говорил, всё пережила.",1.909999999999968,3
"Как (як) тот (тэй) говорил, жизнь прожить - не лукошко сшить и не поле перейти.",5.270000000000039,5
"Как (як) тот (тэй) говорил, и то, и то хорошо.",2.475999999999999,5
"Как (як) тот (тэй) говорил, ну.",1.7619999999999436,3
"как (як) тот (тэй) говорил, пасху спекут, на кладбище сходят.",4.634999999999991,3
"Как (як) тот (тэй) говорил, то хлеб как -то (як -то) выносили, то что.",3.7199999999999136,10
Как (як) тот (тэй) говорил.,1.3500000000000227,3
Как (як) тот (тэй) говорил.,1.4600000000000364,3
Как (як) тот (тэй) говорил.,1.5900000000000034,3
"Как (як) тот (тэй) Коля мой казал, у меня домовой живет!",2.9890000000000327,3
Как (як) трапиться.,1.0950000000000273,2
"Как (як) ты не поедешь, если за тобой машина с района приедет?",3.796999999999912,5
"как (як) тю= как (як) тюрьма, ти холодное такое здание.",5.116999999999962,5
как (як) у кого -то.,1.1260000000000048,3
"Как (як) у немцев, так они (яны) белые шубки, да и наши может да и, троху стали нашим помогать этот (этый).",5.923999999999978,4
Как (як) уже (ужо) детей было много.,6.025999999999954,4
"как (як) уже (ужо) похоронят тогда (тады), закопают там,",2.7939999999999827,7
"Как (як) уже (ужо), как (як) уже (ужо) мамы не было.",3.2239999999999327,9
"Как (як) уже я оженилась с этим, с Володькою.",6.025999999999954,5
Как (як) ушица не ушица.,5.140000000000015,3
Как (як) ходили просили: дай хоть что-нибудь корове покласть.,4.153999999999996,2
"Как (як) что это, желез, дак не чапает дуже.",3.5060000000000855,5
Как (як) что.,0.7590000000000146,3
Как (як) шухнул град!,1.4980000000000473,2
"Как (як) эти (етыя) мура= муравьи сбегаются, каб к= там нам мальцы сбегались гулять.",5.654999999999973,6
"Как (як) это (этый), Жене говорю:",1.599999999999909,3
Как (як) это она.,3.756999999999948,2
"Как (як) это они тря=, трясутся.",1.920000000000016,2
Как (як) это оно (яно) назовётся?,1.627999999999929,3
Как (як) это?,4.048000000000002,2
Как (як) этот (етый)?,1.4399999999999975,3
"Как (як) этот (этый), ти в Яксоне в какой -то (якой -то).",3.9399999999999977,10
"как (як) я говорила, с пятидесятого года нам уже (ужо) стали пенсию давать, так трошку легче уже (ужо) стало.",5.300000000000011,8
"как (як) я излезла, ну, и прямо на это (этыя), на кре=, туда (туды), на кресло туда (туды) посадили.",5.939999999999998,7
"Как (як) я сама [нрзб],",2.0330000000000155,2
"Как (як), в лес?",1.3260000000000218,3
"Как (як), вот это, вот четыре выходит, этот (этый), кругом, а тогда (тады) ещё.",6.40199999999993,5
"Как (як), да скоро всё отойдёт.",2.1100000000000136,2
"Как (як), как -то (як -то) ск= скорей не чапают.",4.079999999999927,7
"Как (як), как (як) назовёшь.",2.387999999999977,4
"Как (як), как (як) она (ина)...",1.110000000000127,5
"как (як), как (як) праздник.",1.5809999999999036,4
"Как (як), ну горилку (горелку) выпивают дуже, ну...",4.337999999999965,4
"как (як), ну, как (як) ты свою маму зовёшь?",3.409999999999968,4
"как (як), она (ина) горела ближе к вечеру.",2.244000000000028,3
"Как (як), так она (ина) на себе носила,",1.9249999999999543,3
"Как (як), этот (этый), как (як) опустишь гроб туда (туды), и по гробу,",3.564999999999941,8
"Как (як), этот (этый), на Пасху.",2.116000000000099,3
Как (як)?,0.5470000000000255,2
Как (як)?,0.7199999999999989,2
Как (як)?,0.7620000000000573,2
Как (як)?,1.3900000000001,2
Как (як)?,1.7609999999999997,2
Как (як).,0.8049999999998363,2
Как (як)...,0.3899999999999864,2
"как (яко) каже=, какие -то (якеи -то) Владимиры были.",2.2390000000000327,6
"Как будет сходиться, сходятся, а потом",2.564000000000078,1
"Как будто водень, говорит, укусил, вот, если б она (ина) не видала её, она б не поняла, что это змея.",5.0400000000000205,6
"как будто война прошла, война вот.",2.1820000000000164,1
Как будто тогда (тъда) дождь пойдёт.,1.9600000000000009,3
Как бы вот мы встаём.,1.3009999999999875,1
"Как бы интересовался, и он очень знает это всё.",2.6800000000000637,1
"Как бы ихний, очаг.",1.3900000000001,1
"как бы кресты у (во) всех, в ногах,",1.9110000000000016,3
"Как бы кряст= да, да, да, да, как крестик.",4.34800000000007,2
"Как бы не то,",0.9209999999999924,3
Как бы обсуждали ребёнка.,2.081000000000131,1
"Как бы там не было, я знаю, что у нас вот старенькие вот дома все, все",3.1560000000001764,4
Как бы творожок такой.,1.464999999999918,1
"Как были вдвоем, и сидели так.",2.1109999999998763,1
"Как было раньше, и сейчас так и есть.",1.9950000000000043,1
Как в сказке.,2.02699999999993,2
Как в этой.,0.7839999999999918,3
Как вам по- другому говорят про наш язык?,1.917999999999893,2
"как вам сказать, мальчик был.",1.6269999999999527,1
"Как вспыпет корове этой, сразу, какой (якей) есть брод,",4.439999999999941,4
Как вы там (тама) в нашем доме? Номально?,3.8599999999999,4
"Как вы там расположились спать в том доме, вам хватает?",5.101000000000113,3
"как главного этого, стая, говорит, и он уходит ещё где -то...",6.449000000000012,3
Как гляну - руки чёрные.,2.6430000000000007,1
Как готовили?,3.847000000000037,1
"как договорятся, может, зерном, может, картошкой.",3.1299999999999955,1
"как его, бухгалтерия, потом",1.6219999999999573,1
"как его, с камешков, это морские камешки, с моря.",2.576000000000022,3
"Как же мне сделать клины, подузорники?",3.007000000000005,2
"Как же мы это, тяжело.",1.6399999999999864,1
Как же писали?,1.1980000000000928,1
"Как же тогда их называли, я хорошо знаю как.",2.75,3
Как же.,0.5310000000000059,1
как завязь завязывалась.,1.8800000000000097,1
"Как задумает каждый, каждый родитель своему ребёнку.",4.029999999999999,1
"Как заиграет гармошка, весело в деревне, теперь тихо, как,",4.779999999999973,4
"Как зря доили, ну...",5.264999999999986,1
"как зря нагрузит, ну и всё.",2.3070000000000164,1
"Как и везде, наверное, да.",1.7590000000000146,1
"Как и везде, наверное.",1.245999999999981,1
"Как их уже, у-у.",1.1850000000000025,2
"Как коня запрягали, только ж хомут, у него ж рога (роги).",3.1899999999999977,2
Как крикнула вся группа!,1.4519999999999982,1
Как крикнула вся группа!,1.8290000000000648,1
"Как кто, как то мог.",2.2099999999999227,3
как люди жили.,1.0579999999999927,1
"Как мам, баба, говорю.",4.740000000000009,1
Как мне было тяжело это всё,2.8939999999999912,2
Как называется много машин?,2.5109999999999673,1
"Как называется, ну?",4.2450000000000045,1
"Как назывались не кучечка, а бабки.",4.149999999999864,2
"как назывались, вообще копцы назывались, мы называли копцами их.",3.59699999999998,1
"Как начали тут, молодежь, кто куда ховаться, молодёжь.",3.636000000000024,2
"как наше кладбище в Гути, там Линов лес, а чего Линов лес зовётся, я не знаю.",4.831000000000017,4
Как никогда.,2.9080000000000155,1
"Как нормально, так оно (яно) и нормально, бог его знает.",2.734999999999999,2
"Как обходиться он (ён) будет около (коло) его, ещё хорошо, конечно,",4.396999999999991,4
"Как он называется, калина, когда вот.",3.661000000000002,1
"как они (яны), всякими пищевые, а раньше",2.983000000000004,2
Как они (яны)...,0.7399999999998954,2
Как они будут загадывать.,1.2869999999999775,1
"Как они воспринимают нас, но они сказали бе=, вы белорусы, все белорусы нас.",4.859999999999957,1
Как они называются эти.,1.8009999999999948,2
"как они считаются, это",1.8430000000000175,1
"Как они, бедные, плакали.",1.7719999999999985,1
"Как они, от чего, они (яны) знали, эти (этые) бабки.",2.446999999999999,4
"Как они... ласки, ласки, ласки зовутся.",3.3210000000000264,1
"Как определяла, не знаю.",1.552000000000021,2
как палочки какие -то ставили там.,2.0600000000000023,4
"Как получается, девчата, иногда познакомишься то в одном месте, то в другом.",4.528999999999996,5
Как получалось.,1.4440000000000026,1
Как понять.,1.66599999999994,1
Как при въезде сюда.,1.3380000000000225,1
"Как пя= пряли, ткали, вышивали.",2.82100000000014,1
"Как раз я уже родилась в тридцатом году,",4.058,4
"Как разошлась, потому что молодая.",2.77800000000002,2
"Как раньше вышивали, видите?",1.8249999999999993,1
"Как раньше жили, я говорю.",3.2229999999999848,1
"Как раньше мы жили, так они (яны) не жили и жить не будут.",2.94500000000005,4
"Как родилась, я родилась в Микшинском, она родилась тут,",3.1799999999999997,3
Как родится.,0.8899999999999864,1
Как рожали?,1.302000000000021,1
"Как сарафан, только не сарафан называлось, как -то по- другому, девчата, называлось.",6.242000000000019,4
Как сейчас живут.,1.01400000000001,1
"Как сеяли, как картошку убирали, всё видала, всё.",3.640000000000001,2
Как согинаются вот картошку садить -,2.8569999999999993,1
Как судьбу Господь кому какую (якую) послал.,2.3600000000000136,3
"Как та, как та самая и гора.",1.7950000000000728,4
как так вам сказать?,1.3130000000000024,1
Как так.,1.9699999999999704,1
Как то так?,0.7789999999999964,2
"Как только он так сказал,",1.759999999999991,1
Как ты будешь есть (исть)?,1.1499999999999773,2
"Как у меня маленьких, я уже мыла, полгода, я уже в бане мою.",3.005999999999972,4
"как у них своё, я не знаю там что.",2.1499999999999773,4
"Как у них там, сначала построили их, потом закладывали, надо было трамбовать.",5.5959999999999965,2
"Как уже (ужо) справимся всё, в баню пойду.",2.15199999999993,4
"Как уже привыкли, так и.",1.4189999999999827,2
"как человек занимается чем, хочет, пускай столько много, хочет - мало.",4.138000000000147,1
"как эта, как клюкнутая.",1.25,2
"Как это говорят, хлеб, соль и чай, всегда так считают сейчас, это самое.",3.5809999999999036,1
Как это ещё нашу бабу звали?,1.912000000000006,1
Как это ж назывался он?,1.815999999999974,1
Как это называется?,2.6519999999998163,1
"как это сказать, сват.",2.089000000000169,1
"как это считается, подножный корм.",1.9400000000000543,1
"Как это, работали, всё делали.",8.634000000000015,1
как это?,5.437999999999988,1
Как это?,2.9599999999999795,1
Как я закрутилась!,4.475000000000023,1
"Как, вроде бы, глаз, и зрачочек чёрный.",7.348999999999989,1
"Как, как у кого, как у кого выходило.",3.3840000000000146,3
Как?,0.28600000000000136,1
Как?,0.4200000000000159,2
Как?,0.4420000000000073,1
Как?,0.4739999999999327,1
Как?,0.5059999999999718,1
Как?,1.16,1
Как?,3.08299999999997,1
Как?,3.2760000000000673,1
Как?,4.442000000000007,1
как... ну всё-таки старинная канапка эта.,2.367999999999938,1
"какая -то (якая -то) деревня, возили мы, не в Мазыках.",2.592999999999961,5
Какая -то (якая -то) техника.,4.464999999999918,3
"Какая -то железка, бабушка говорила, что это какой -то флаг там стоял.",4.364000000000004,5
"Какая -то, драчки были какие -то.",5.7099999999999795,3
"Какая (якая) выпала эта самая там один, допустим, один раз бьёшь.",4.1270000000000095,2
Какая (якая) раньше техника была!,3.757000000000062,1
"Какая (якая) семья, если быстро съедали, так часто пекли.",3.653999999999997,1
Какая (якая) я житель?,2.0109999999999673,1
"Какая (якая), какую (якую) купишь",1.5819999999999936,3
Какая была?,4.201999999999998,0
"какая водка чтоб не попала, не какая там, ну, это ж тоже переживание каждого человека, ну а старые люди они ж вообще.",7.110000000000127,3
Какая дочка?,2.8999999999999773,0
Какая работа.,4.870999999999981,0
Какая я житель?,1.3199999999999932,0
Какие -то извержения.,2.3320000000001073,2
"какие -то кладбища, где там кто какие наделы чьи были,",3.70900000000006,4
Какие (якеи) какие (якея) злые.,1.3999999999999773,4
"Какие (якие) были, вот,",2.150000000000091,2
"какие (якие) венки, это (этое) Духи, она всё это знает",2.2210000000000036,3
"Какие (якие) вот старые-старые деревни, им все на карте, бывало, приедут они",5.594999999999999,2
Какие (якие) мы граматеи после войны.,3.949000000000069,2
какие (якие) на ум кому взбредут.,2.7200000000000273,2
"Какие (якие) они (яны) знали, такие они (яны) пели эти (этые) песни.",4.230000000000018,6
Какие (якие) под=?,2.394999999999996,2
Какие (якие) подарки? Я?,2.465,2
"Какие (якие) ти пиджак (пинжак), ти кухвайку туда (туды), ну, ну и прядут.",4.0049999999999955,7
"Какие (якие) тут ягоды, я в этой,",1.9909999999999857,5
Какие (якие) у нас тут (тута) медведи...,1.7200000000000273,4
"Какие (якие) хочешь, тюли купи.",1.830000000000041,2
"какие бусы, ну,",2.080000000000041,1
Какие игрушки?,3.5960000000000036,1
Какие корреспонденты?,1.1339999999999009,1
"Какие не сгорели, те были люди и дети счастливые.",3.5900000000000034,2
"какие песни, господи!",3.490000000000009,1
Какие там игрушки?,2.625,2
Какие тебе нравятся.,1.3079999999999927,1
Какие!,1.181999999999988,1
"Какий праздник - у кого что есть (ёсь), лук, там капуста ти что.",5.876000000000005,6
Каких -то (яких -то) нам преснушек напекла.,2.1380000000000337,3
"Каких (яких) хлопья, а с хлопья уже (ужо) делают такие толстые, эти (этые), подстилки.",5.337,6
како'я,0.4899999999998954,0
"Какого -то годует, хорошего это человека.",2.7009999999999934,2
Какого (якого)?,0.8340000000000032,2
Какого печенья.,3.819999999999993,1
Какое -то (якое -то) дерево такое.,2.3199999999999363,4
"какое -то магнитофон, может, более-менее, ну а сейчас да, конечно.",4.052000000000135,2
какое -то там кладбище.,1.253,3
Какое (якое) было ж самотканое всё такое.,3.519999999999982,2
"Какое (якое) время, дужа [нрзб] выросли, а",2.660000000000082,2
"Какое (якое) зерно это н= погорит,",1.900000000000091,2
"Какое (якое) ну, говорит, кто их знает.",2.75,3
Какое (якое) одеяло кто дал.,1.8900000000001,2
Какое (якое) оно лечение.,1.3529999999999518,2
какое (якое) оно это отмечалось.,2.284999999999968,2
Какое (якое) того включала в два часы.,3.302000000000021,3
"Какое (якое) холодильник, света -то не было.",2.2700000000000102,4
Какое (якое) это слово - клёцки.,2.17999999999995,2
Какое (якое) это тепло?,1.117999999999995,2
"какое (якое), такое что.",2.0600000000000023,3
"Какое было, теперь же ветработники.",3.3210000000000264,2
Какое слово писали?,2.0510000000001583,1
Какой -то (якей -то) телёнок.,1.2100000000000364,4
какой -то есть (ёсь) разговор.,1.872000000000014,3
Какой -то каб минимум выработать!,4.279000000000025,3
какой -то памятник там стоит постороний у нас на кладбище там.,4.25,4
Какой -то шмель летает.,1.572999999999979,2
какой (якей) гурок в кадушку посолят.,2.8900000000001,3
Какой (якей) дак вермишель.,2.3319999999999936,2
"Какой (якей) же был голод, детка.",4.562999999999988,2
"Какой (якей) жир, и всё отмечали.",1.8600000000000136,2
какой (якей) он был.,2.713999999999998,2
Какой (якей) он там домовой?,1.7439999999999145,3
"какой (який) красивый мужчина там, ти девочка какая (якая), ти...",3.728999999999985,6
"какой (який), ничего я не делала, ну этот (этый)",2.856999999999971,4
какой бисер подбирать.,2.8799999999999955,1
"какой праздник, на день рождения мы всё.",1.981999999999971,1
Какой цвет подбирать этому бисеру.,2.8599999999999,1
Какой-нибудь прутиком или верёвочкой.,2.2050000000000125,1
каку'ю,0.6559999999999917,0
каку'ю,0.8150000000000048,0
"какую -то (якую -то) дали корову с колхоза, как (як) уже дети - сироты.",4.699999999999932,8
Какую -то (якую -то) тоже мещане.,1.8019999999999072,4
"Какую -то посуду, ну вот доставали, да, такие было, у нас в деревне много",4.130000000000109,3
Какую (якую) песню пели.,4.366999999999962,2
Какую я закончила?,3.1899999999999977,1
Кальсоны шили.,1.4629999999999654,0
Каменная.,0.8369999999999891,0
каменный.,0.8079999999999927,0
Камнем станет.,2.8799999999999955,0
"Камни такие, сыпят, и мельница.",4.066000000000031,0
каму,0.4000000000000022,0
"Камушки закладывали, чтоб вода была.",2.476999999999975,0
"Канапка, как газ.",1.1470000000000482,1
"Канарщина, деревня была Канарщина.",3.463000000000079,0
кане'шна,0.7760000000000105,0
кане'шнъ,0.5690000000000026,0
"Канун надо, канун -то...",1.4370000000000118,1
"Канун сваришь, кто, кто яечню пекли, пёк.",3.5970000000002074,0
Канун сдела=...,1.25,0
"Канун этот (этый) самый, кутья.",1.5149999999999864,1
"Канун этот (этый), да",1.0149999999999864,1
"Канун, канун.",1.3199999999999363,0
"канун, кутья называлась, канун, это сладкое,",4.110000000000014,0
Канун.,0.8290000000000646,0
капе'ички,0.8910000000000196,0
Капельки вон.,1.05600000000004,0
Капли были.,4.659999999999999,0
каплюшечки собрали.,1.336999999999989,0
"Капуста квашеная, грибы сушёные помочит мама.",3.942999999999984,1
Капуста.,0.7400000000000091,0
Капуста.,1.75,0
"капусту варили,",1.5489999999999782,0
Капусту варили.,4.22199999999998,0
Капусту кислую и барак красный.,2.865000000000009,0
Капусту с морковкой мешали.,4.122000000000071,1
"Капусту топ= чтоб не было ни сала, ни мяса в той капусте, ти в супе этом.",4.685999999999993,7
"Капусту, картошку варили, кулеш, блины пекли.",4.485999999999997,0
Капусты и грибов.,3.584000000000003,0
"Капусты, картошки.",2.0449999999998454,0
"Караваи пекли какие -то (якие -то), а раньше с чего дуже было, детка, печь.",4.519999999999982,6
"Каравай, м-м.",4.0400000000000205,0
Карандашом синим обводили.,2.2210000000000036,0
"Карковяк, лявониха.",2.1199999999999903,1
"картину купила всё, мне эта икона - икона.",3.310000000000059,1
Картошечку уже сварите.,1.6240000000000236,1
Картошка и щавель.,1.25,0
Картошка хорошая была.,3.8600000000000136,0
"Картошка, большей частью картошка, да.",2.1900000000000546,0
"Картошка, жуков этих не было.",3.8600000000000136,1
"Картошка, как -то (як -то) она хорошо,",1.9540000000000075,4
"Картошка, можно сказать, и щавель.",2.660000000000025,1
Картошка.,0.8170000000000073,0
"Картошки ка= га=, картошки отварит этими, галочками.",3.539999999999992,0
Картошки натолчет.,1.6090000000000373,0
"Картошки собирали музыканту за это, денег -то не было.",3.0900000000000034,3
Картошку весной.,1.5300000000000011,0
"Картошку гнилую собирали, ну а сейчас жизня хорошая, конечно.",4.0600000000000005,0
Картошку гнилую собирали.,2.3600000000000136,0
"Картошку копала, перебирала, я ничего не.",2.640000000000001,1
"Картошку на ночь, чтобы она подошла там муки.",2.7429999999999986,1
"картошку надо сеять, когда на яблоках вот такие яблочки.",3.117000000000018,0
Картошку особенно.,1.8800000000000097,0
"Картошку раньше сеяли, лён сеяли.",2.231999999999971,0
Картошку сдавали в возили.,1.8070000000000024,1
Картошку сеяли.,1.7719999999999914,0
Картошку сыпать там ти зерно какое.,2.353999999999999,3
"Картошку,",0.8429999999999609,0
Картошку.,0.7449999999998909,0
Картошку.,0.9300000000000636,0
Карьера.,1.086999999999989,0
"Кастрюльки, да, вот они мисочки, вот это всё можете пользоваться без всякого разговора.",5.16599999999994,0
Катал.,0.6240000000000236,0
Каталась по этому снопу.,3.0499999999999545,1
"Катали его на вбитки, кто...",2.2099999999999227,0
"Катетер (катектер), идёт потихонечку молочко, это может,",2.4969999999999573,1
като'рыи,0.45700000000000074,0
като'рыи,0.5429999999999993,0
като'рыи,0.5560000000000116,0
като'рыи,0.8470000000000084,0
като'рыи у'мирли ?/ ну пако'йники //,2.6300000000000026,0
като'рыя,0.5480000000000018,0
като'рыя,1.0960000000000036,0
Каток такой.,1.1569999999999254,0
"Каток этот (этый), каток крутили, и ткань вырабатывалась такая.",3.8079999999999927,1
"Катошка и щавель, можно сказать, спасли.",2.8120000000001255,1
"Кать, на женку, если тебе будет дуже трудно,",4.909999999999968,1
"Качали его так вот, откачали.",2.18100000000004,0
Каша.,0.6800000000000637,0
Кашель уже в горле.,1.1870000000001255,2
Каши в печке вкусней.,4.434000000000026,1
Кашу готовили.,1.1610000000000582,0
квакуха кохает.,1.453000000000003,0
"квакуху, дык они (яны) ж не выведутся без зародков.",3.0260000000000034,3
"Квакушка тут, вон у меня эти.",2.5879999999999654,2
"квартира была сь=, она говорила, что мы гать (говорит) там снимаем квартиру, а ходим там по=",5.375,5
Квартиру ту (тую).,1.2040000000000646,1
Керасину ж не было в войну.,1.7700000000000389,3
"Кидают одну в хате верби=, одну такую.",3.849999999999966,1
"килограмм - семьдесят восемь, восемьдесят рублей.",3.255999999999972,0
Километра полтора.,1.3829999999999991,0
"километров двенадцать, это точно было ехать надо.",2.853999999999928,0
"Километров пять отвели от деревни, да кончили.",3.269999999999982,0
"километров пять, ну я уже ж я вот так по наслышке я знала, что там такие",4.313999999999851,4
Кинет и всё и пошла домой.,1.4750000000001364,0
Кинешь и всё эту мелочь.,1.2899999999999636,0
Кинул ягнёнка.,1.122000000000071,0
"кинула онкологический диспансер, сейчас я вам расскажу, говорит.",4.480000000000018,1
Кинули маленького цыганёнка.,2.1899999999999977,0
"кинут ветку одну себе (сабе), как (як) гонят корову первый день в поле.",4.532999999999959,4
